Unexplained	Promoter	Distal	gene	rank	pearson
1.54564661403314	98.4543533859669	0	Adra2a	14269	0.269757400402891
4.60829493087558	0	95.3917050691244	Gpam	4673	0.0743441451521194
2.01391431709996	14.2255584035152	83.7605272793848	Zdhhc6	6357	-0.171128994494831
0.902583255524432	0	99.0974167444756	Tcf7l2	2677	0.65985896678093
0.495647969052224	0	99.5043520309478	Casp7	2242	0.302591364596761
0.777963007065174	99.2220369929348	0	Plekhs1	13648	0.4214204015733
0	0	100	Afap1l2	92	0.390866961281286
0	1.29406514948684	98.7059348505132	Ablim1	2995	0.828317442090037
3.67549668874172	0	96.3245033112583	B230217O12Rik	4316	-0.0620420641514116
0.127334465195246	0	99.8726655348048	Fam160b1	1896	-0.117494198669469
2.21613545816733	97.7838645418327	0	Trub1	14698	0.348348611281451
7.94886047804336	92.0511395219566	0	6720468P15Rik	15993	0.155489658557867
2.86019210245464	0	97.1398078975454	Atrnl1	3962	0.23382069834773
0	100	0	Gfra1	12123	0.460918634881022
1.46095717884131	71.9017632241814	26.6372795969773	Hspa12a	9810	0.561622502489939
0	7.13410900183711	92.8658909981629	Shtn1	5278	0.422014420202153
0	60.8124413460249	39.1875586539751	Slc18a2	9016	0.342415282475368
2.90078956402334	72.5540679711637	24.5451424648129	Pdzd8	9945	0.0406451951123345
12.7475529251081	87.2524470748919	0	Emx2os	16283	-0.0857644608870368
3.33291251104659	74.7759121323065	21.8911753566469	Rab11fip2	10102	0.225611325332879
87.2743682310469	0	12.7256317689531	E330013P04Rik	10759	0.248867406698317
10.2437519284172	29.1268127121259	60.629435359457	Fam204a	7830	0.207699779990734
2.80764635603345	97.1923536439666	0	Cacul1	14986	0.124493685832288
11.9771183410797	0	88.0228816589203	Nanos1	5968	0.522840245480207
0	100	0	Eif3a	12044	-0.0116279136277161
3.98801290917473	96.0119870908253	0	Fam45a	15371	-0.0620121506259058
5.73770491803279	0	94.2622950819672	Sfxn4	4964	0.308247215954522
0.69980694980695	99.3001930501931	0	Prdx3	13576	-0.100475029420575
1.50987224157956	0	98.4901277584204	Grk5	3150	-0.0981853669817721
0.692940666955392	36.4226938068428	62.8843655262018	Zfp950	7684	-0.0409022068387115
1.04230533415083	0	98.9576946658492	Csf2ra	2802	0.680741098688675
3.0391340549542	96.9608659450458	0	Fam171a1	15078	0.493440585108786
2.96924708377519	97.0307529162248	0	Rpp38	15051	0.308154822901874
0	0	100	Acbd7	57	0.362294333049848
0.265520293336705	55.5190289543558	44.2154507523075	Dclre1c	8738	0.312024387818925
5.66492567296103	90.2370429891523	4.0980313378867	Suv39h2	11470	-0.00843243480515465
0.769415724933878	99.2305842750661	0	Hspa14	13640	0.185661071927963
0	61.9455894476505	38.0544105523496	Fam107b	9074	0.290716822763121
0	0	100	Frmd4a	595	0.020065034226505
9.48543087414755	48.2641041537508	42.2504649721017	Prpf18	8853	0.475021240964642
0.495630624755445	99.5043693752446	0	Sephs1	13397	0.208681152854065
1.932811780948	0	98.067188219052	Phyh	3444	0.155355738210436
0	100	0	Ucma	12842	0.277030086824453
1.492931695072	98.507068304928	0	Mcm10	14228	-0.15778883940374
1.2071463061323	0	98.7928536938677	Optn	2925	-0.0208083555515164
0	0	100	Camk1d	227	0.333553297768307
0	100	0	Cdc123	11872	-0.00670817161266613
6.31578947368421	93.6842105263158	0	Sec61a2	15845	-0.103760539144309
28.219533275713	0	71.780466724287	Dhtkd1	7186	0.430822648265899
2.05252037428313	97.9474796257169	0	Upf2	14617	0.263455876845625
1.76428228516563	98.2357177148344	0	Proser2	14435	0.466032948648695
0	69.1253836036826	30.8746163963174	Echdc3	9514	0.476611056355484
7.11150131694469	0	92.8884986830553	Usp6nl	5271	-0.0586165566894073
0	0	100	Celf2	305	-0.12329532087802
0	0	100	Gata3	614	0.798109177187105
