Unexplained	Promoter	Distal	gene	rank
4.68947928980016	2.24691890683171e-05	95.3104982410108	Lonrf3	4700
0.513676840361965	4.17780405018385	95.3085191094542	Pop5	4701
4.69170671860276	2.85543065933579e-05	95.3082647270906	Galnt14	4702
4.69914743731979	2.7339396628265e-05	95.3008252232836	Mrc1	4703
4.70460655584512	2.06971568212189e-05	95.2953727469981	Mfsd2a	4704
4.71120753394355	3.19591321957864e-05	95.2887605069242	Lsm1	4705
4.71226283529293	2.87633185310585e-05	95.2877084013885	Ccdc149	4706
0.594914474399138	4.12819876683875	95.2768867587621	Sbno2	4707
0.336786017229979	4.3864139438067	95.2768000389633	Hmgcs1	4708
4.72352817067498	3.45311379356664e-05	95.2764372981871	Nxpe3	4709
4.72432734414923	1.41406198099506e-05	95.275658515231	Tmem255a	4710
4.73182644867931	6.71283891529384e-05	95.2681064229315	Tgfbi	4711
4.73319595151888	3.31455834902114e-05	95.2667709028976	Htra2	4712
4.73598592329266	2.92154548938356e-05	95.2639848612524	Ndst2	4713
4.7363858231475	1.62967088323908e-05	95.2635978801437	Akt3	4714
4.74371935336549	2.0295028422274e-05	95.2562603516061	Hap1	4715
4.74429722051631	3.68182547852686e-05	95.2556659612289	Hdac2	4716
4.74776912832767	4.67293671969842e-05	95.2521841423051	Agap1	4717
4.74797549308091	2.33654691871497e-05	95.2520011414499	1110032F04Rik	4718
4.75759564482799	2.03050438927027e-05	95.2423840501281	Ppp1r3f	4719
4.75814139694122	1.84992542858101e-05	95.2418401038045	Il17f	4720
3.01969534058563	1.73917689416201	95.2411277652524	Btbd10	4721
4.75970875953055	1.98810354623795e-05	95.240271359434	Efcab14	4722
1.10730104730818	3.65313086492154	95.2395680877703	Zc3h11a	4723
4.76064322846871	2.29131656781583e-05	95.2393338583656	Gm17066	4724
4.76335425891686	1.87296561986181e-05	95.2366270114269	Rgs16	4725
1.78066977829888	2.98369461263842	95.2356356090627	Csnk1g2	4726
4.77620827269388	3.18205990265951e-05	95.2237599067071	Phf11b	4727
4.77927098780963	2.07237732204957e-05	95.2207082884171	Tmem222	4728
4.78325498012498	1.51998516008089e-05	95.2167298200234	Zdhhc4	4729
4.79060284886847	2.00468965068744e-05	95.209377104235	Zbtb44	4730
4.79310981678226	2.56046978270548e-05	95.2068645785199	Ankra2	4731
4.79412241555449	2.83243977411633e-05	95.2058492600478	Nebl	4732
1.93191786548797	2.87317418144625	95.1949079530658	Taf4	4733
4.80747654133799	2.17924646495169e-05	95.1925016661974	Zc3hc1	4734
4.80798961694389	1.80376631457028e-05	95.191992345393	Rd3	4735
4.81109690621997	1.85477418597253e-05	95.1888845460382	Fibp	4736
1.48901438378567	3.32479461706504	95.1861909991493	Gstt1	4737
4.81694795110557	3.21327158282224e-05	95.1830199161786	C130026I21Rik	4738
4.82321952002708	2.57795763214282e-05	95.1767547003966	Hspa12b	4739
4.82528374873711	1.80997122924033e-05	95.1746981515506	Slc39a14	4740
4.82576279848878	4.53732077923221e-05	95.1741918283034	Reep3	4741
4.83018462913812	2.52536093721195e-05	95.1697901172525	Egr3	4742
4.83021499768141	1.81558431122369e-05	95.1697668464755	Serac1	4743
4.83135297752711	2.10391151655076e-05	95.1686259833577	Ube2e2	4744
4.83171877260801	3.02258801179329e-05	95.1682510015119	Tnfsf8	4745
4.83742416569228	3.24822623298039e-05	95.1625433520454	Cnot7	4746
4.839459453972	2.28130471923241e-05	95.1605177329808	Tmem86b	4747
4.84217759672895	2.86463617244273e-05	95.1577937569093	2410004B18Rik	4748
4.84549523473549	2.20814466209292e-05	95.1544826838179	Srebf1	4749
4.84612936495227	3.74682859061019e-05	95.1538331667618	2810410L24Rik	4750
4.84657508666942	2.12629607579939e-05	95.1534036503698	Osbp	4751
4.84771096342035	1.86715557762036e-05	95.1522703650239	Cchcr1	4752
4.84925098535781	2.13635814300999e-05	95.1507276510608	Rbm26	4753
4.84956104220114	2.35366111987196e-05	95.1504154211876	Riok2	4754
4.85101977070766	1.52613108022259e-05	95.1489649679815	Platr14	4755
4.85114783396485	2.17694600250889e-05	95.1488303965751	Gk5	4756
4.85157462054129	2.0586087135925e-05	95.1484047933716	Trappc6b	4757
4.85586287428619	1.89705782645814e-05	95.1441181551355	Kat8	4758
4.86438812323367	1.81285485954055e-05	95.1355937482177	Nae1	4759
4.86440443549277	2.1486084612502e-05	95.1355740784226	Jag2	4760
4.86449283792128	3.77454121772588e-05	95.1354694166666	Crat	4761
4.8685506914972	2.11691671757499e-05	95.1314281393356	Trak1	4762
4.86939200576194	3.81889136819803e-05	95.1305698053244	Sh2d5	4763
4.86983075320436	1.66717359858554e-05	95.1301525750597	Copb1	4764
2.24126309408526	2.63025673162346	95.1284801742913	Rap1b	4765
4.87176756796606	4.4276479160943e-05	95.1281881555548	BC026585	4766
4.87179276932478	2.9816848517141e-05	95.1281774138267	Eapp	4767
4.87435561210297	2.63977099036341e-05	95.1256179901871	Lamtor3	4768
4.87749713385284	3.35123900332812e-05	95.1224693537571	3110009E18Rik	4769
4.88551373838423	2.98510946799409e-05	95.1144564105211	Cpne3	4770
4.89164442614135	2.55249479948328e-05	95.1083300489106	Gm13152	4771
4.89248785218003	2.48842775336506e-05	95.1074872635424	Endov	4772
4.89406330833583	3.67597689913189e-05	95.1058999318952	Hsh2d	4773
4.90598950535123	3.35444475502876e-05	95.0939769502012	Angel2	4774
4.90642420093386	1.65873069084043e-05	95.0935592117592	Shroom3	4775
4.90894860125343	1.93803076848657e-05	95.0910320184389	Engase	4776
4.91009717732116	3.14185694616343e-05	95.0898714041094	Zfp760	4777
4.91231596535652	2.37143147880356e-05	95.0876603203287	Becn1	4778
4.91317909184773	3.02441797117627e-05	95.0867906639726	Arhgap35	4779
0.703057092998334	4.21487099020618	95.0820719167955	Usp2	4780
4.92466827145864	1.87450879668551e-05	95.0753129834534	Ddx3x	4781
4.92576082806608	2.00848072954126e-05	95.0742190871266	Znf41-ps	4782
4.92600176834359	3.27398279155357e-05	95.0739654918285	Cpd	4783
4.93000340643479	2.07405917772016e-05	95.0699758529734	A930013F10Rik	4784
3.25635234601238	1.67637729460064	95.067270359387	Gyltl1b	4785
4.93715889916252	2.18124801151978e-05	95.0628192883574	Tmem218	4786
4.94816655118618	3.54996875672497e-05	95.0517979491263	Rnmt	4787
4.95254331863513	2.64678269403253e-05	95.0474302135379	Sorbs1	4788
4.9574149554411	2.54625190192286e-05	95.0425595820399	Ube2z	4789
4.9602177471101	2.61856276097906e-05	95.0397560672623	1110006O24Rik	4790
4.96302191968552	2.1852009841883e-05	95.0369562283046	Tmem57	4791
4.96435935919383	2.13092905438233e-05	95.0356193315156	Lias	4792
4.9675554631418	4.06115119016097e-05	95.0324039253463	1810041H14Rik	4793
4.96779340576963	2.05515193399148e-05	95.032186042711	Phgr1	4794
4.97222086072926	2.08126312691678e-05	95.0277583266395	Nap1l5	4795
4.97960431176527	2.2128457065228e-05	95.0203735597777	Mknk2	4796
4.03197019163348	0.950208729850578	95.0178210785159	Strn3	4797
4.98517864912231	2.6751409424757e-05	95.0147945994683	Ift81	4798
4.99883250584686	2.30297692700385e-05	95.0011444643839	Rgag4	4799
5.0002747464547	3.46028280476129e-05	94.9996906507173	Hyls1	4800
5.00058798954472	5.10851037982899e-05	94.9993609253515	Ccdc30	4801
5.00381195809606	2.40646324046784e-05	94.9961639772715	Pcbp1	4802
5.00498027517918	2.9078502826983e-05	94.994990646318	Rbm15b	4803
5.01245159583161	1.81987661964469e-05	94.9875302054022	Mblac2	4804
5.01944462834849	2.45660318353663e-05	94.9805308056197	Crebzf	4805
5.02076842283035	3.52574871918363e-05	94.9791963196825	Hectd2	4806
5.02201203022221	1.82205972445756e-05	94.9779697491805	Itpr1	4807
5.02339858685205	1.95816363805656e-05	94.9765818315116	Guf1	4808
5.02854380287059	3.98951778140044e-05	94.9714163019516	Pik3r6	4809
5.02990220362455	2.6124245815882e-05	94.9700716721296	Bach2os	4810
0.467237376412511	4.56334462882741	94.9694179947601	Mtx1	4811
5.04005683852616	1.88601729972e-05	94.9599243013008	She	4812
5.04380172134206	2.54529466392718e-05	94.9561728257113	Dnajb7	4813
3.68001896534574e-05	5.0442240759132	94.9557391238971	Rin2	4814
5.04447397487548	3.69592378413809e-05	94.9554890658867	Cyb5r1	4815
5.04543450712998	2.1920498254679e-05	94.9545435723717	Col9a3	4816
5.05424826690162	3.80146716104494e-05	94.9457137184268	Vps9d1	4817
5.05509238401515	3.45628908954951e-05	94.944873053094	Pgap2	4818
5.0601422906379	2.84904927795404e-05	94.9398292188693	Ankle2	4819
5.06496787765645	1.62387013754619e-05	94.9350158836422	Rcan2	4820
5.0664403415665	2.52655133852521e-05	94.9335343929201	Rpia	4821
5.06738264795672	2.97479373970126e-05	94.9325876041059	Mtf1	4822
5.0683111706588	1.882249696459e-05	94.9316700068442	Psmg4	4823
5.0723091580295	3.05544779160942e-05	94.9276602874926	Grpel2	4824
5.08687449954279	2.03025238473445e-05	94.9131051979334	Cutc	4825
5.09277168435402	3.39778835917029e-05	94.9071943377624	Cwc22	4826
5.09380380702152	2.06960032789092e-05	94.9061754969752	Atp8b5	4827
1.11483892188521e-05	5.10693997596876	94.893048875642	Mettl20	4828
5.11919071979454	4.43723246261521e-05	94.8807649078808	Igsf6	4829
5.1231470104637	2.50081251398579e-05	94.8768279814112	4933439C10Rik	4830
5.12379454169013	1.85895554062442e-05	94.8761868687545	Ciapin1	4831
5.12612025888016	2.88629809640559e-05	94.8738508781389	Twistnb	4832
5.12663295397071	3.49990268520584e-05	94.8733320470024	Gm2447	4833
5.12938208621311	5.43726158627431e-05	94.870563541171	Slc7a7	4834
5.13128883175531	1.83727639795054e-05	94.8686927954807	Zfp617	4835
5.13531131629756	2.2966118269446e-05	94.8646657175842	Rabgef1	4836
1.43083748678031e-05	5.14168875367029	94.8582969379548	Acy1	4837
5.14477737982795	3.4978450301446e-05	94.8551876417218	Zfp184	4838
5.15440879676682	3.90745123598544e-05	94.8455521287208	Naip6	4839
5.16001383964599	2.85541924450347e-05	94.8399576061616	Pomt1	4840
5.16103467884499	3.71157540527527e-05	94.838928205401	2310040G24Rik	4841
5.16132181379596	3.81041247029117e-05	94.8386400820793	Tlr2	4842
5.16815674500441	2.20471993056896e-05	94.8318212077963	2510009E07Rik	4843
2.18607363342759	2.98310402290993	94.8308223436625	Zfyve9	4844
5.17036377409487	2.3682176289694e-05	94.8296125437288	Jade1	4845
1.77947272159071e-05	5.17088080803436	94.8291013972384	Prrc1	4846
5.17250295136601	4.12374739111121e-05	94.8274558111601	Tmem62	4847
5.19019999676101	1.98955428293937e-05	94.8097801076962	Snrnp27	4848
5.19042806747184	2.11636005794509e-05	94.8095507689276	Nectin1	4849
5.19809328221973	2.07958085964591e-05	94.8018859219717	Egr2	4850
5.20500141652136	2.10791869167389e-05	94.7949775042917	Vamp7	4851
5.21304423112758	2.8903245259268e-05	94.7869268656272	Firre	4852
0.57788301349015	4.64276841845157	94.7793485680583	Serinc5	4853
5.22293750889111	3.2011198285429e-05	94.7770304799106	5830416I19Rik	4854
5.22337240203078	2.21018882460899e-05	94.776605496081	Sox6	4855
5.24022287148253	2.49775277183118e-05	94.7597521509898	Hpgd	4856
5.24080915364216	1.58514727151533e-05	94.7591749948851	Cog6	4857
5.24234559657005	2.22142512552218e-05	94.7576321891787	Adamtsl4	4858
5.24683997578257	2.30703748172278e-05	94.7531369538426	Sptlc1	4859
5.24693333118874	2.87221954786669e-05	94.7530379466158	Wdr78	4860
5.26542193767159	2.77438347373008e-05	94.7345503184937	Fzd5	4861
5.27428674110193	2.56961016110197e-05	94.7256875627965	Eif2ak1	4862
2.17905803635623e-05	5.27990556136795	94.7200726480517	Flot1	4863
5.28031866316149	2.40122103049889e-05	94.7196573246282	Dym	4864
5.28176644824822	2.77303934679394e-05	94.7182058213583	Il15ra	4865
5.28739945332886	2.72547908948394e-05	94.7125732918802	Nmnat2	4866
5.29064341380952	1.88732553326855e-05	94.7093377129351	Mul1	4867
5.29227013196523	2.96461805432236e-05	94.7077002218542	8430430B14Rik	4868
5.29751782551364	1.79819113120985e-05	94.702464192575	Gm13293	4869
5.30019510855513	2.05923666073854e-05	94.6997842990783	Adrm1	4870
5.30350971529801	2.11342949395262e-05	94.6964691504071	Vps72	4871
5.30418603403631	1.92134220970378e-05	94.6957947525416	Mdrl	4872
5.30477857073793	1.74657406004973e-05	94.6952039635215	Ddhd2	4873
5.30660099509554	3.0168488898705e-05	94.6933688364156	Wdr41	4874
5.30702955310721	2.86263297824757e-05	94.692941820563	Tiprl	4875
5.31067652953275	2.31619820708656e-05	94.6893003084852	Cdk20	4876
5.3156618254433	2.56164745490847e-05	94.6843125580822	Hs6st1	4877
5.31762350156666	3.55508634735924e-05	94.6823409475699	Wbscr27	4878
5.32001156477055	1.90448102101818e-05	94.6799693904192	Ensa	4879
3.00331049539484	2.32199828809692	94.6746912165083	Smad4	4880
5.32613544226632	2.30729245391004e-05	94.6738414848091	Fam149a	4881
5.32875632522684	2.49551537171338e-05	94.6712187196194	Fam102b	4882
5.33372727797385	1.85391529390573e-05	94.6662541828732	Snx31	4883
5.33497140729269	2.08265039755713e-05	94.6650077662033	Ccdc181	4884
5.33565578632879	2.76878039515203e-05	94.6643165258672	1700001C19Rik	4885
5.33811064098552	2.20099683586896e-05	94.6618673490461	Manea	4886
5.34694577376369	1.85780919225782e-05	94.6530356481444	F11	4887
5.34762979002865	2.60112768249096e-05	94.6523441986945	Fam188a	4888
5.35184614890573	1.92522562296643e-05	94.6481345988381	Dnase1	4889
5.36289998260352	2.27464459133189e-05	94.6370772709506	Extl2	4890
5.36743629048534	1.91026583545906e-05	94.6325446068563	Vps33a	4891
5.37219253309116	1.75120954730025e-05	94.6277899548134	Rabl3	4892
1.64881089654274e-05	5.38024308056309	94.6197404313279	Il17rb	4893
5.38421480941304	2.66885897418242e-05	94.6157585019972	Tmco3	4894
5.39053376062016	3.04917381263418e-05	94.6094357476417	Fam109b	4895
5.3913394723691	3.02616305583882e-05	94.6086302660003	Trim21	4896
1.6436389445268	3.74789667793435	94.6084643775389	4922502D21Rik	4897
5.39505759969142	1.94342744886046e-05	94.6049229660341	Rgs9	4898
1.88892601853666	3.51008707379121	94.6009869076721	Rarb	4899
5.3990886385619	1.73119790533363e-05	94.600894049459	Cd209d	4900
5.40192474667402	1.73563845095934e-05	94.5980578969415	2200002D01Rik	4901
5.40481477320287	3.37191660144256e-05	94.5951515076311	Myoz1	4902
5.40711100293514	3.01083533398323e-05	94.5928588887115	2700049A03Rik	4903
5.40958455511637	1.67196716483876e-05	94.590398725212	Fstl3	4904
5.410752599514	2.1427229624842e-05	94.5892259732564	Prkab2	4905
0.381731042397585	5.03675104020427	94.5815179173981	Borcs7	4906
5.43102727805129	2.2144834391849e-05	94.5689505771143	D230025D16Rik	4907
5.43735265275194	3.12934676044234e-05	94.5626160537804	Bak1	4908
5.43859006061602	2.38791457331131e-05	94.5613860602382	Osbpl2	4909
5.44672567606105	2.49802705822941e-05	94.5532493436684	Gtf3c4	4910
1.72411438795525e-05	5.45031005783507	94.5496727010211	Stim1	4911
5.45148075759326	3.06002346181189e-05	94.5484886421721	Arhgef5	4912
5.4583976162246	3.94262704888964e-05	94.5415629575049	Arxes2	4913
5.46975156128642	2.95848071128267e-05	94.5302188539065	Pip4k2b	4914
5.47953121167992	2.13148381924557e-05	94.5204474734819	Vkorc1l1	4915
5.48839462808608	1.58055669957128e-05	94.5115895663469	1600029I14Rik	4916
5.49115920294936	5.48819557733759e-05	94.5087859150949	Gm27162	4917
3.57915145330039	1.91706371961935	94.5037848270803	C1qa	4918
5.51491568168483	2.53252644001923e-05	94.4850589930508	Slc16a14	4919
5.51745588164653	2.17259281550062e-05	94.4825223924253	4932438H23Rik	4920
5.51992977518494	2.60771846070134e-05	94.4800441476305	Fah	4921
5.52044401061357	3.36720641975413e-05	94.4795223173222	Ppp1r9a	4922
5.52252732310938	2.02141474653996e-05	94.4774524627432	Slc25a32	4923
5.52526477796593	1.71064536320166e-05	94.4747181155804	Ubxn1	4924
5.52803530112209	1.76131507110279e-05	94.4719470857272	Pbld1	4925
5.52839404084436	3.2288796159054e-05	94.4715736703595	Plcd3	4926
5.53142073962659	2.56814073493408e-05	94.4685535789661	Ngrn	4927
5.54140196172895	2.79770583645082e-05	94.4585700612127	Ints9	4928
1.87282679890363	3.66933921832246	94.4578339827739	Coch	4929
5.55121545125578	1.92252682160426e-05	94.448765323476	Arf1	4930
5.55598731188197	2.17814290229265e-05	94.443990906689	Nploc4	4931
5.55701837092224	3.5286352988867e-05	94.4429463427248	Ssfa2	4932
5.5593566935236	1.98366239779874e-05	94.4406234698524	Muc2	4933
5.56353897506447	1.73760354965994e-05	94.4364436489	Fndc1	4934
5.56461471254096	2.13858313862781e-05	94.4353639016277	Rybp	4935
5.58351752279472	2.39150152192765e-05	94.4164585621901	Nlrp1b	4936
5.5851769766066	2.50431211241857e-05	94.4147979802723	Acot10	4937
5.58604232909671	2.26812673847662e-05	94.4139349896359	Mfsd7b	4938
5.58854837374767	1.76960540966958e-05	94.4114339301982	Lyzl4	4939
1.39836878044371e-05	5.5945728412675	94.4054131750447	Ear10	4940
5.59622083546008	1.99741047716099e-05	94.4037591904351	2010320M18Rik	4941
5.59778763382983	2.59808883026792e-05	94.4021863852819	D330045A20Rik	4942
5.59956570201147	2.71952953444428e-05	94.4004071026932	Mapkapk5	4943
1.21319667694905	4.39509184893828	94.3917114741127	Gm5803	4944
5.61055711270438	2.99461296079869e-05	94.389412941166	Gm5134	4945
5.61655537276347	2.04633282220032e-05	94.3834241639083	Cd209g	4946
5.61672472133973	2.70407432613386e-05	94.383248237917	Gnb1	4947
1.93877064385531	3.68473570866708	94.3764936474776	Mpi	4948
5.63575811782052	2.22339187457437e-05	94.3642196482607	Ccser1	4949
2.41394423073037	3.22997232360494	94.3560834456647	Kdm2b	4950
5.64539681966527	2.30874612598172e-05	94.3545800928735	Tarsl2	4951
5.67370719549994	1.53571553732245e-05	94.3262774473447	Csmd3	4952
5.67386884919131	2.7486238877075e-05	94.3261036645698	Pbrm1	4953
5.67390567417209	2.77517874579404e-05	94.3260665740404	Zfp68	4954
5.68366459846521	2.55909572612332e-05	94.3163098105775	Gmfb	4955
5.6876127043845	1.8839798486501e-05	94.312368455817	Slc25a35	4956
1.46433154896074	4.23715918701176	94.2985092640275	Fam83g	4957
5.70343378321223	1.84068306423222e-05	94.2965478099571	Prss2	4958
1.22617389751251	4.48890436463731	94.2849217378502	Nos1ap	4959
5.71946279470412	2.97455208228016e-05	94.2805074597751	Rraga	4960
5.72205237757284	2.89757621516451e-05	94.277918646665	Tapbpl	4961
5.72600360246126	1.96602264614302e-05	94.2739767373123	Hif3a	4962
5.73523649985184	1.78196665074361e-05	94.2647456804817	Sfxn4	4963
1.71997573802224e-05	5.73573209176311	94.2642507084795	Rabif	4964
5.74053857314541	1.99281701065412e-05	94.2594414986845	Ror1	4965
5.74243281268191	2.67516556064622e-05	94.2575404356625	2610203C22Rik	4966
5.74618938485148	3.03897405208473e-05	94.253780225408	Slc35d1	4967
5.74876572501512	3.38607460565267e-05	94.2512004142388	Glyctk	4968
5.75882446097992	2.05804531589401e-05	94.2411549585669	Dnajc10	4969
5.76122997085609	2.84558441844478e-05	94.2387415732997	Tm2d1	4970
5.76280027185088	2.76361089419836e-05	94.2371720920402	Ypel2	4971
5.76386021039555	2.13542739607713e-05	94.2361184353305	Dnajb12	4972
5.76859705962266	2.29094129737838e-05	94.2313800309643	Ipo8	4973
5.7688622274504	2.87923265915909e-05	94.231108980223	Lrrc49	4974
5.77305686739068	3.87422799227355e-05	94.2269043903294	Mettl4	4975
1.64936338681285	4.12814094826381	94.2224956649233	Eldr	4976
5.77782909024142	3.00111887713978e-05	94.2221408985698	Nyap1	4977
5.78536765355251	1.67610731317299e-05	94.2146155853744	Tcte1	4978
5.78537098321599	3.36133256130247e-05	94.2145954034584	Ccbl2	4979
5.78729135226077	2.71068780287531e-05	94.2126815408612	Tpt1	4980
5.79548324853743	3.14789543043944e-05	94.2044852725083	Usp34	4981
5.79595968591671	2.63483851996905e-05	94.2040139656981	Zan	4982
5.79859827344193	2.29258307421222e-05	94.2013788007273	Rnf32	4983
5.79935574007703	1.98522137680026e-05	94.2006244077092	Kiz	4984
2.01841232050184e-05	5.80337745374097	94.1966023621358	Bin3	4985
5.80423020371275	2.07400747231708e-05	94.1957490562125	Med16	4986
5.80486692818367	2.08231855009325e-05	94.1951122486308	Tle1	4987
5.80504457160819	2.08719878199428e-05	94.194934556404	Gm10791	4988
5.80813785413378	1.85515619422647e-05	94.1918435943043	Slc12a8	4989
5.81493214761628	2.95979374736467e-05	94.1850382544462	Vps13c	4990
5.82152632321695	2.52409239884466e-05	94.1784484358591	Rpp40	4991
5.83753797373327	2.7042966297541e-05	94.1624349833004	Cdr2l	4992
5.83853877595726	2.90371563517879e-05	94.1614321868864	Gm32511	4993
5.83948366829383	1.79437354794807e-05	94.1604983879707	Sdk1	4994
5.84721910312563	2.92339175887678e-05	94.1527516629568	Sos2	4995
5.85722964638805	4.01032884255373e-05	94.1427302503235	AI854703	4996
5.86319804871457	2.76220149337319e-05	94.1367743292705	Zfp365	4997
5.87404119290318	2.32141224692602e-05	94.1259355929743	Fcna	4998
3.45948758415852e-05	5.87518203391232	94.1247833712118	Slc22a18	4999
5.87998562367766	2.98239198752955e-05	94.1199845524025	BC037704	5000
5.88433046349313	2.61211184018055e-05	94.1156434153885	Mansc1	5001
5.8870581046697	2.28269111568857e-05	94.1129190684191	4930447F24Rik	5002
5.88773913301998	2.04468896743493e-05	94.1122404200903	Txlnb	5003
5.8885655756204	1.95232241245825e-05	94.1114149011555	Nkd2	5004
5.89090606143008	1.82538721893441e-05	94.1090756846977	Plcl1	5005
5.89437103154793	1.92972341004203e-05	94.105609671218	Grhl1	5006
5.89620597573326	3.77945446976238e-05	94.1037562297221	Noxred1	5007
5.90159498040054	2.26043732635744e-05	94.0983824152262	Zfp40	5008
5.90202710734498	2.60967232771576e-05	94.0979467959317	Msh5	5009
5.90925883457668	1.83771610553629e-05	94.0907227882623	Utp14b	5010
5.92510391353448	2.63954314364943e-05	94.0748696910341	Slc25a20	5011
5.9283019407965	5.24215149010515e-05	94.0716456376886	Mfsd7a	5012
5.93688978752038	2.67960250133391e-05	94.0630834164546	Arsg	5013
5.93761411945509	2.5708008185944e-05	94.0623601725367	Psme1	5014
5.94068886509324	2.41558385905899e-05	94.0592869790682	Tmem150b	5015
5.94377702414176	2.70933992649398e-05	94.056195882459	1110051M20Rik	5016
5.94728685009749	2.40958978179719e-05	94.0526890540047	Cgref1	5017
5.94902027289133	2.04543830746362e-05	94.0509592727256	Ccdc61	5018
5.94957777869603	2.72209416583901e-05	94.0503950003623	Oprm1	5019
5.95685491646653	2.0290086555886e-05	94.0431247934469	Cdkn2c	5020
5.96341151857063	2.80836768879736e-05	94.0365603977525	Vangl1	5021
5.9679921694134	2.48255890653012e-05	94.0319830049975	Dcun1d2	5022
5.96818124281804	4.33939087709895e-05	94.0317753632732	Ogfrl1	5023
5.9683100710243	2.97875752687346e-05	94.0316601414004	Lancl2	5024
5.9776221400995	2.32642269471867e-05	94.0223545956736	Terf1	5025
5.98235553458903	2.05778359215964e-05	94.017623887575	Zbtb8a	5026
5.98424364974755	2.23074759423353e-05	94.0157340427765	Magi1	5027
5.98555653329896	2.75644989981407e-05	94.014415902202	Zfp142	5028
5.98779252258156	2.3756056844253e-05	94.0121837213616	Pmel	5029
5.99276380495185	2.86734149931165e-05	94.0072075216332	Axl	5030
5.99695675986764	2.23613100677617e-05	94.0030208788223	Nhlrc2	5031
6.00242181933621	1.8995853357179e-05	93.9975591848104	Ubtd2	5032
0.515885735492446	5.49019153465771	93.9939227298498	Clic1	5033
6.01364518156208	2.40205004402237e-05	93.9863307979375	Alpk2	5034
1.50289305410021e-05	6.01392875270968	93.9860562183598	Zbtb20	5035
6.02693753212059	2.21855987288539e-05	93.9730402822807	Fam96b	5036
6.02969660198232	2.02614517472007e-05	93.9702831365659	Vapa	5037
6.02998077566239	5.29435642253348e-05	93.9699662807734	Hfe	5038
2.32922457342174e-05	6.03570799098488	93.9642687167694	Dock5	5039
6.05060404535568	1.98445524609894e-05	93.9493761100919	Irgm1	5040
0.4002676624176	5.65069067985306	93.9490416577293	Atg4d	5041
6.05120621253235	2.30818732509711e-05	93.9487707055944	Tsta3	5042
6.05201715492909	3.74486546177618e-05	93.9479453964163	Rph3al	5043
6.05238691382278	1.75648953061102e-05	93.9475955212819	Tmem260	5044
6.05797807084464	2.52404499917905e-05	93.9419966887054	Frat2	5045
6.07154746251841	2.57459436622112e-05	93.9284267915379	Ddx24	5046
6.08102637670819	2.22975686798004e-05	93.9189513257231	Usb1	5047
6.08140999294388	3.32961393259636e-05	93.9185567109168	Gsk3a	5048
6.08637927579098	1.94820931023123e-05	93.9136012421159	Kbtbd2	5049
6.09006894260045	3.60092555309676e-05	93.909895048144	Rhot2	5050
0.0692392862056173	6.02251111566433	93.9082495981301	Colgalt1	5051
1.61059274023099	4.48377180214671	93.9056354576223	Pdcd6	5052
6.0965775131282	2.33263691680636e-05	93.9033991605026	Ube3a	5053
6.11912976874557	2.18865755362189e-05	93.8808483446789	Nt5c3	5054
6.12218864079551	2.06283975099626e-05	93.877790730807	Mfsd8	5055
6.12542427205896	2.29070031564934e-05	93.8745528209379	Ttc9c	5056
6.12686746603858	2.16134085263816e-05	93.8731109205529	Elfn2	5057
6.13062171348729	2.22250319601516e-05	93.8693560614808	Ifi203	5058
6.13081456552221	3.53788675160826e-05	93.8691500556103	9130008F23Rik	5059
6.13723622144985	3.10327706057597e-05	93.8627327457795	Gatad1	5060
6.13899195619097	2.22956686137697e-05	93.8609857481404	Xxylt1	5061
6.14131312685221	1.86184970895938e-05	93.8586682546507	Tmigd3	5062
6.14347502597662	1.92987673240451e-05	93.856505675256	Mib1	5063
6.1525059865445	1.59188031517893e-05	93.8474780946523	Kcnj10	5064
6.15424459180596	2.48140915851396e-05	93.8457305941025	Fam50a	5065
6.1665381594891	2.5879138934797e-05	93.833435961372	Gtf2e1	5066
6.17282409900068	2.20102459455696e-05	93.8271538907534	Usp46	5067
6.17369669808532	1.94168027380022e-05	93.8262838851119	2210011C24Rik	5068
6.17940572243284	2.59226855902271e-05	93.8205683548816	Gbp2	5069
6.17976322622146	1.97763371419329e-05	93.8202169974414	Oxsr1	5070
6.18095981516706	2.46780860890591e-05	93.8190155067469	0610039H22Rik	5071
6.18507749783865	2.18804247042948e-05	93.8149006217367	Rasgrf2	5072
6.18523351420079	2.4049604136301e-05	93.8147424361951	Ino80c	5073
6.20074700654991	3.46574440897448e-05	93.799218336006	Upf3b	5074
6.21184877010695	1.84788072196035e-05	93.7881327510858	Cntnap1	5075
6.21799305788446	2.25589654133612e-05	93.7819843831501	Lrig3	5076
6.21885530781057	6.05957336240636e-05	93.7810840964558	Axin2	5077
6.22812931365148	3.02334466513147e-05	93.7718404529019	Zfp526	5078
6.22948443694332	2.16773326007551e-05	93.7704938857241	Slc20a2	5079
6.23035483001808	2.19627937973908e-05	93.7696232071881	Heyl	5080
6.23112642427316	2.31440952527642e-05	93.7688504316316	Ifi35	5081
6.23319932919332	2.05933160891769e-05	93.7667800774906	Atf5	5082
6.24218151244957	2.92745017333432e-05	93.7577892130487	C920021L13Rik	5083
6.24405419568745	1.75924382352364e-05	93.7559282118743	Ptpra	5084
6.24893050584663	2.92661304155548e-05	93.751040228023	Pikfyve	5085
1.70210448198152e-05	6.25070467125554	93.7492783076996	Ubac2	5086
6.25192100905345	4.72863767002999e-05	93.7480317045698	4930478L05Rik	5087
